State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Pupil/Teacher Ratio,Full-Time Equivalent (FTE) Teachers,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba El Dorado High Sch (4342),"=""0400149""",185,High,110,104,81,5,3,110,31,27,3,6,†,–,"=""040014901897""",4342,Kaizen Education Foundation dba El Dorado High School,Kaizen Education Foundation dba El Dorado High School,*,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba Gilbert Arts Acade (90333),"=""0400799""",140,Elementary,56,47,93,"=""0""",4,22,4,99,1,10,†,–,"=""040079902943""",90333,Kaizen Education Foundation dba Gilbert Arts Academy,Kaizen Education Foundation dba Gilbert Arts Academy,58,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba Gilbert Arts Acade (90333),"=""0400799""",140,Elementary,56,47,93,"=""0""",4,22,4,99,1,10,†,–,"=""040079902943""",90333,Kaizen Education Foundation dba Gilbert Arts Academy,Kaizen Education Foundation dba Gilbert Arts Academy,56,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Kaizen Education Foundation dba Maya High School (79882),"=""0400389""",422,High,362,230,192,14,5,263,70,59,2,9,†,–,"=""040038901737""",79882,Kaizen Education Foundation dba Maya High School,Kaizen Education Foundation dba Maya High School,5,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Kaizen Education Foundation dba Maya High School (79882),"=""0400389""",422,High,362,230,192,14,5,263,70,59,2,9,†,–,"=""040038901737""",79882,Kaizen Education Foundation dba Maya High School,Kaizen Education Foundation dba Maya High School,8,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Kaizen Education Foundation dba Tempe Accelerated  (79878),"=""0400387""",63,High,43,26,37,"=""0""",2,49,6,6,"=""0""","=""0""",†,–,"=""040038701735""",79878,Kaizen Education Foundation dba Quest High School,Kaizen Education Foundation dba Tempe Accelerated High School,*,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Kaizen Education Foundation dba Summit High School (79876),"=""0400386""",297,High,242,172,125,11,"=""0""",235,35,16,"=""0""","=""0""",†,–,"=""040038601894""",79876,Kaizen Education Foundation dba Summit High School,Kaizen Education Foundation dba Summit High School,*,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Kaizen Education Foundation dba Summit High School (79876),"=""0400386""",297,High,242,172,125,11,"=""0""",235,35,16,"=""0""","=""0""",†,–,"=""040038601894""",79876,Kaizen Education Foundation dba Summit High School,Kaizen Education Foundation dba Summit High School,*,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",509,Elementary,223,287,222,4,"=""0""",150,25,315,2,13,22.52,22.60,"=""040399003067""",4445,Kathryn Sue Simonton Elementary,J O Combs Unified School District,37,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",509,Elementary,223,287,222,4,"=""0""",150,25,315,2,13,22.52,22.60,"=""040399003067""",4445,Kathryn Sue Simonton Elementary,J O Combs Unified School District,35,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Kayenta Unified School District #27 (4396),"=""0404060""",579,Elementary,525,301,278,562,"=""0""",8,"=""0""",6,"=""0""",3,13.47,43.00,"=""040406001160""",4396,Kayenta Elementary School,Kayenta Unified School District #27,20,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Kayenta Unified School District #27 (4396),"=""0404060""",579,Elementary,525,301,278,562,"=""0""",8,"=""0""",6,"=""0""",3,13.47,43.00,"=""040406001160""",4396,Kayenta Elementary School,Kayenta Unified School District #27,14,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Kayenta Unified School District #27 (4396),"=""0404060""",515,Middle,447,273,242,492,"=""0""",9,"=""0""",4,"=""0""",10,16.09,32.00,"=""040406001161""",4396,Kayenta Middle School,Kayenta Unified School District #27,23,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Kayenta Unified School District #27 (4396),"=""0404060""",515,Middle,447,273,242,492,"=""0""",9,"=""0""",4,"=""0""",10,16.09,32.00,"=""040406001161""",4396,Kayenta Middle School,Kayenta Unified School District #27,20,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",665,Elementary,471,361,304,10,8,452,27,149,2,17,16.91,39.33,"=""040497001071""",4235,Keller Elementary School,Mesa Unified District,34,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",665,Elementary,471,361,304,10,8,452,27,149,2,17,16.91,39.33,"=""040497001071""",4235,Keller Elementary School,Mesa Unified District,34,Mathematics
ARIZONA,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0407""",Yes under Community Eligibility Option (CEO),Edkey Inc. - Sequoia School for the Deaf and Hard (81050),"=""0400640""",39,Other,–,30,9,"=""0""","=""0""",20,9,9,"=""0""",1,†,–,"=""040064003569""",81050,KELLY,"Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing",*,English Language Arts
ARIZONA,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0407""",Yes under Community Eligibility Option (CEO),Edkey Inc. - Sequoia School for the Deaf and Hard (81050),"=""0400640""",39,Other,–,30,9,"=""0""","=""0""",20,9,9,"=""0""",1,†,–,"=""040064003569""",81050,KELLY,"Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing",*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Phoenix Elementary District (4256),"=""0406300""",542,Elementary,384,281,261,36,3,414,30,39,"=""0""",20,20.45,26.50,"=""040630000533""",4256,Kenilworth Elementary School,Phoenix Elementary District,36,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Phoenix Elementary District (4256),"=""0406300""",542,Elementary,384,281,261,36,3,414,30,39,"=""0""",20,20.45,26.50,"=""040630000533""",4256,Kenilworth Elementary School,Phoenix Elementary District,27,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",576,Elementary,483,299,277,64,"=""0""",351,52,73,2,34,19.24,29.93,"=""040497000229""",4235,Kerr Elementary School,Mesa Unified District,22,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",576,Elementary,483,299,277,64,"=""0""",351,52,73,2,34,19.24,29.93,"=""040497000229""",4235,Kerr Elementary School,Mesa Unified District,17,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,Keystone Montessori Charter School Inc. (10878),"=""0400165""",207,Other,–,108,99,"=""0""",16,48,4,121,1,17,†,–,"=""040016501755""",10878,Keystone Montessori Charter School,"Keystone Montessori Charter School, Inc.",82,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,Keystone Montessori Charter School Inc. (10878),"=""0400165""",207,Other,–,108,99,"=""0""",16,48,4,121,1,17,†,–,"=""040016501755""",10878,Keystone Montessori Charter School,"Keystone Montessori Charter School, Inc.",74,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0407""",No,Khalsa Montessori Elementary Schools (4360),"=""0400069""",149,Elementary,–,74,75,4,13,25,4,99,"=""0""",4,†,–,"=""040006900826""",4360,Khalsa Montessori Elementary School - Phoenix,Khalsa Montessori Elementary Schools,96,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0407""",No,Khalsa Montessori Elementary Schools (4360),"=""0400069""",149,Elementary,–,74,75,4,13,25,4,99,"=""0""",4,†,–,"=""040006900826""",4360,Khalsa Montessori Elementary School - Phoenix,Khalsa Montessori Elementary Schools,87,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",No,Khalsa Family Services (79420),"=""0400317""",282,Elementary,–,137,145,2,14,54,2,190,1,19,†,–,"=""040031702202""",79420,Khalsa School,Khalsa Family Services,77,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",No,Khalsa Family Services (79420),"=""0400317""",282,Elementary,–,137,145,2,14,54,2,190,1,19,†,–,"=""040031702202""",79420,Khalsa School,Khalsa Family Services,60,Mathematics
Arizona,Mohave County,"=""04015""",1-Yes,1-Title I targeted assistance eligible school-No program,"=""0404""",No,Kingman Academy Of Learning (4383),"=""0400074""",392,High,–,193,199,12,8,52,7,290,2,21,†,–,"=""040007402185""",4383,Kingman Academy of Learning - High School,Kingman Academy Of Learning,45,English Language Arts
Arizona,Mohave County,"=""04015""",1-Yes,1-Title I targeted assistance eligible school-No program,"=""0404""",No,Kingman Academy Of Learning (4383),"=""0400074""",392,High,–,193,199,12,8,52,7,290,2,21,†,–,"=""040007402185""",4383,Kingman Academy of Learning - High School,Kingman Academy Of Learning,38,Mathematics
Arizona,Mohave County,"=""04015""",1-Yes,2-Title I targeted assistance school,"=""0404""",No,Kingman Academy Of Learning (4383),"=""0400074""",344,Elementary,–,158,186,4,2,56,2,258,"=""0""",22,†,–,"=""040007401605""",4383,Kingman Academy of Learning - Intermediate School,Kingman Academy Of Learning,58,English Language Arts
Arizona,Mohave County,"=""04015""",1-Yes,2-Title I targeted assistance school,"=""0404""",No,Kingman Academy Of Learning (4383),"=""0400074""",344,Elementary,–,158,186,4,2,56,2,258,"=""0""",22,†,–,"=""040007401605""",4383,Kingman Academy of Learning - Intermediate School,Kingman Academy Of Learning,57,Mathematics
Arizona,Mohave County,"=""04015""",1-Yes,1-Title I targeted assistance eligible school-No program,"=""0404""",No,Kingman Academy Of Learning (4383),"=""0400074""",329,Middle,–,167,162,4,6,52,2,246,2,17,†,–,"=""040007401759""",4383,Kingman Academy of Learning - Middle School,Kingman Academy Of Learning,59,English Language Arts
Arizona,Mohave County,"=""04015""",1-Yes,1-Title I targeted assistance eligible school-No program,"=""0404""",No,Kingman Academy Of Learning (4383),"=""0400074""",329,Middle,–,167,162,4,6,52,2,246,2,17,†,–,"=""040007401759""",4383,Kingman Academy of Learning - Middle School,Kingman Academy Of Learning,56,Mathematics
Arizona,Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Kingman Unified School District (79598),"=""0400295""",901,High,585,442,459,67,5,209,8,554,8,50,18.43,48.90,"=""040029500881""",79598,Kingman High School,Kingman Unified School District,13,English Language Arts
Arizona,Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Kingman Unified School District (79598),"=""0400295""",901,High,585,442,459,67,5,209,8,554,8,50,18.43,48.90,"=""040029500881""",79598,Kingman High School,Kingman Unified School District,12,Mathematics
Arizona,Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Kingman Unified School District (79598),"=""0400295""",687,Middle,522,364,323,27,9,172,8,438,7,26,20.34,33.78,"=""040029500326""",79598,Kingman Middle School,Kingman Unified School District,16,English Language Arts
Arizona,Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Kingman Unified School District (79598),"=""0400295""",687,Middle,522,364,323,27,9,172,8,438,7,26,20.34,33.78,"=""040029500326""",79598,Kingman Middle School,Kingman Unified School District,10,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Riverside Elementary District (4257),"=""0407020""",385,Middle,315,222,163,13,1,299,55,12,3,2,20.26,19.00,"=""040702002487""",4257,Kings Ridge School,Riverside Elementary District,27,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Riverside Elementary District (4257),"=""0407020""",385,Middle,315,222,163,13,1,299,55,12,3,2,20.26,19.00,"=""040702002487""",4257,Kings Ridge School,Riverside Elementary District,22,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Dysart Unified District (4243),"=""0402690""",664,Elementary,365,361,303,3,14,259,38,300,"=""0""",50,17.59,37.75,"=""040269001462""",4243,Kingswood Elementary School,Dysart Unified District,42,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Dysart Unified District (4243),"=""0402690""",664,Elementary,365,361,303,3,14,259,38,300,"=""0""",50,17.59,37.75,"=""040269001462""",4243,Kingswood Elementary School,Dysart Unified District,36,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",1068,Middle,886,530,538,69,1,789,51,137,6,15,20.08,53.20,"=""040497000396""",4235,Kino Junior High School,Mesa Unified District,19,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",1068,Middle,886,530,538,69,1,789,51,137,6,15,20.08,53.20,"=""040497000396""",4235,Kino Junior High School,Mesa Unified District,18,Mathematics
